mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
64	64	252	252	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	614								
64	64	505/2	505/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	615								
64	64	253	253	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	616								
64	64	507/2	507/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	617								
64	64	254	254	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	618								
64	64	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	619								
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	620								
64	64	252	252	4.0	0	0	Chord	4/4	1	2	1	1	1	621								
64	64	252	252	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	622								
64	64	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	623								
64	64	252	252	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	624								
64	64	254	254	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	625								
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	626								
65	65	256	256	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	627								
65	65	513/2	513/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	628								
65	65	257	257	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	629								
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	630								
65	65	258	258	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	631								
65	65	259	259	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	632								
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	633								
65	65	256	256	4.0	0	0	Chord	4/4	1	2	1	1	1	634								
65	65	256	256	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	635								
65	65	258	258	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	636								
65	65	256	256	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	637								
65	65	258	258	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	638								
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	639								
66	66	260	260	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	640								
66	66	521/2	521/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	641								
66	66	261	261	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	642								
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	643								
66	66	262	262	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	644								
66	66	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	645								
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	646								
66	66	260	260	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	647								
66	66	261	261	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	648								
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	649								
66	66	260	260	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	650								
66	66	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	651								
66	66	260	260	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	652								
66	66	262	262	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	653								
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	654								
67	67	264	264	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	655								
67	67	529/2	529/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	656								
67	67	265	265	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	657								
67	67	531/2	531/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	658								
67	67	266	266	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	659								
67	67	267	267	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	660								
67	67	265	265	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	661								
67	67	266	266	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	662								
67	67	264	264	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	663								
67	67	531/2	531/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	664								
67	67	266	266	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	665								
67	67	533/2	533/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	666								
67	67	267	267	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	667								
67	67	264	264	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	668								
67	67	266	266	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	669								
67	67	535/2	535/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	670								
68	68	268	268	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	671								
68	68	270	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	672								
68	68	1081/4	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	673								
68	68	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	674								
68	68	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	675								
68	68	271	271	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	676								
68	68	1085/4	1085/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	677								
68	68	543/2	543/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	678								
68	68	1087/4	1087/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	679								
68	68	268	268	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	680								
68	68	269	269	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	681								
68	68	268	268	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	682								
68	68	269	269	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	683								
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	684								
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	685								
68	68	268	268	4.0	0	0	Chord	4/4	3	1	1	1	1	686								
69	69	272	272	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	687								
69	69	1089/4	1089/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	688								
69	69	545/2	545/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	689								
69	69	1091/4	1091/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	690								
69	69	273	273	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	691								
69	69	1093/4	1093/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	692								
69	69	547/2	547/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	693								
69	69	1095/4	1095/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	694								
69	69	274	274	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	695								
69	69	1097/4	1097/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	696								
69	69	549/2	549/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	697								
69	69	1099/4	1099/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	698								
69	69	275	275	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	699								
69	69	1101/4	1101/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	700								
69	69	551/2	551/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	701								
69	69	1103/4	1103/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	702								
69	69	272	272	4.0	0	0	Chord	4/4	2	1	1	1	1	703								
69	69	272	272	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	704								
69	69	273	273	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	705								
69	69	274	274	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	706								
69	69	272	272	4.0	0	0	Chord	4/4	3	1	1	1	1	707								
70	70	276	276	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	708								
70	70	278	278	0.0	1/2	1/2	StaffText	4/4	1	1	0					(Pos.)						
70	70	278	278	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	709								
70	70	276	276	4.0	0	0	Chord	4/4	2	1	1	1	1	710								
70	70	276	276	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	711								
70	70	279	279	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	712								
70	70	276	276	4.0	0	0	Chord	4/4	3	1	1	1	1	713								
71	71	280	280	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	714								
71	71	282	282	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	715								
71	71	281	281	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	716								
71	71	282	282	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	717								
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	718								
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	719								
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	720								
71	71	280	280	4.0	0	0	Chord	4/4	2	1	1	1	1	721								
71	71	280	280	4.0	0	0	Chord	4/4	3	1	1	1	1	722								
72	72	284	284	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	723								
72	72	286	286	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	724								
72	72	284	284	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	725								
72	72	285	285	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	726								
72	72	286	286	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	727								
72	72	573/2	573/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	728								
72	72	287	287	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	729								
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	730								
73	73	288	288	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	731								
73	73	290	290	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	732								
73	73	288	288	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	733								
73	73	289	289	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	734								
73	73	290	290	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	735								
73	73	581/2	581/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	736								
73	73	291	291	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	737								
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	738								
74	74	292	292	4.0	0	0	Chord	4/4	1	1	1	1	1	739								
74	74	292	292	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	740								
74	74	293	293	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	741								
74	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	742								
74	74	294	294	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	743								
74	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	744								
74	74	295	295	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	745								
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	746								
74	74	294	294	0.0	1/2	1/2	StaffText	4/4	2	1	0					(Pos.)						
74	74	294	294	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	747								
75	75	297	297	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	748								
75	75	298	298	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	749								
75	75	597/2	597/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	750								
75	75	299	299	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	751								
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	752								
75	75	296	296	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	753								
75	75	593/2	593/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	754								
75	75	297	297	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	755								
75	75	595/2	595/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	756								
75	75	298	298	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	757								
75	75	299	299	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	758								
75	75	296	296	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	759								
75	75	298	298	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	760								
76	76	300	300	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	761								
76	76	301	301	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	762								
76	76	302	302	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	763								
76	76	605/2	605/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	764								
76	76	303	303	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	765								
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	766								
76	76	300	300	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	767								
76	76	301	301	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	768								
76	76	302	302	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	769								0
76	76	300	300	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	770								
76	76	302	302	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	771								
77	77	304	304	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	772								
77	77	305	305	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	773								
77	77	306	306	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	774								
77	77	613/2	613/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	775								
77	77	307	307	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	776								
77	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	777								
77	77	304	304	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	778								0
77	77	305	305	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	779								
77	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	780								
77	77	306	306	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	781								
77	77	304	304	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	782								
77	77	306	306	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	783								
78	78	308	308	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	784								
78	78	309	309	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	785								
78	78	310	310	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	786								
78	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	787								
78	78	311	311	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	788								
78	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	789								
78	78	308	308	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	790								
78	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	791								
78	78	309	309	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	792								
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	793								
78	78	310	310	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	794								
78	78	308	308	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	795								
78	78	310	310	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	796								
78	78	310	310	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	797								
79	79	312	312	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	798								
79	79	315	315	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	799								
79	79	312	312	4.0	0	0	Chord	4/4	1	2	1	1	1	800								
79	79	313	313	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	801								
79	79	314	314	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	802								
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	803								
79	79	315	315	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	804								
79	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	805								
79	79	312	312	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	806								
79	79	314	314	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	807								
80	80	316	316	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	808								
80	80	317	317	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	809								
80	80	635/2	635/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	810								
80	80	1271/4	1271/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	811								
80	80	318	318	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	812								
80	80	316	316	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	813								
80	80	318	318	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	814								
80	80	319	319	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	815								
80	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	816								
80	80	316	316	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	817								
80	80	317	317	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	818								
80	80	318	318	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	819								
80	80	637/2	637/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	820								
80	80	319	319	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	821								
80	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	822								
80	80	316	316	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	823								
80	80	318	318	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	824								
81	81	320	320	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	825								
81	81	321	321	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	826								
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	827								
81	81	322	322	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	828								
81	81	320	320	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	829								
81	81	323	323	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	830								
81	81	320	320	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	831								
81	81	321	321	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	832								
81	81	322	322	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	833								
81	81	645/2	645/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	834								
81	81	323	323	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	835								
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	836								
81	81	320	320	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	837								
81	81	322	322	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	838								
82	82	324	324	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	839								
82	82	326	326	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	840								
82	82	327	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	841								
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	842								
82	82	324	324	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	843								
82	82	325	325	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	844								
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	845								
82	82	326	326	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	846								
82	82	327	327	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	847								
82	82	324	324	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	848								
82	82	325	325	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	849								
82	82	326	326	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	850								
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	851								
82	82	327	327	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	852								
82	82	324	324	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	853								
82	82	325	325	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	854								
82	82	326	326	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	855								
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	856								
82	82	327	327	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	857								
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	858								
83	83	328	328	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	859								
83	83	657/2	657/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	860								
83	83	329	329	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	861								
83	83	330	330	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	862								
83	83	331	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	863								
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	864								
83	83	328	328	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	865								
83	83	657/2	657/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	866								
83	83	329	329	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	867								
83	83	659/2	659/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	868								
83	83	330	330	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	869								
83	83	331	331	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	870								
83	83	328	328	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	871								
83	83	329	329	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	872								
83	83	330	330	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	873								
83	83	661/2	661/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	874								
83	83	331	331	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	875								
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	876								
84	84	332	332	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	877								
84	84	665/2	665/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	878								
84	84	333	333	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	879								
84	84	334	334	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	880								
84	84	335	335	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	881								
84	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	882								
84	84	332	332	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	883								
84	84	665/2	665/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	884								
84	84	333	333	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	885								
84	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	886								
84	84	334	334	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	887								
84	84	335	335	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	888								
84	84	332	332	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	889								
84	84	333	333	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	890								
84	84	334	334	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	891								
84	84	669/2	669/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	892								
84	84	335	335	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	893								
84	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	894								
85	85	336	336	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	895								
85	85	337	337	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	896								
85	85	338	338	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	897								
85	85	677/2	677/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	898								
85	85	339	339	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	899								
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	900								
85	85	336	336	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	901								
85	85	337	337	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	902								
85	85	338	338	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	903								
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	904								
85	85	337	337	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	905								
85	85	675/2	675/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	906								
85	85	338	338	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	907								
85	85	677/2	677/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	908								
85	85	339	339	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	909								
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	910								
85	85	336	336	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	911								
85	85	673/2	673/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	912								
85	85	337	337	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	913								
85	85	338	338	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	914								
85	85	339	339	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	915								
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	916								
86	86	340	340	4.0	0	0	Chord	4/4	1	1	1	1	1	917								
86	86	340	340	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	918								
